Reference Quarter,Project Name,Postal District,25th Percentile ($ PSF per month),Median ($ PSF per month),75th Percentile ($ PSF per month)
2008Q1,CENTRAL GREEN CONDOMINIUM,03,3.53,3.87,4.26
2008Q1,EMERALD PARK,03,3.54,3.91,4.39
2008Q1,PEARL BANK APARTMENT,03,1.59,1.92,2.16
2008Q1,QUEENS,03,4.38,4.65,4.90
2008Q1,RIVER PLACE,03,5.00,5.31,6.12
2008Q1,TANGLIN VIEW,03,4.33,4.91,5.23
2008Q1,THE ANCHORAGE,03,3.10,3.43,3.73
2008Q1,TIONG BAHRU ESTATE,03,1.90,2.74,3.20
