Reference Quarter,Project Name,Postal District,25th Percentile ($ PSF per month),Median ($ PSF per month),75th Percentile ($ PSF per month)
2007Q3,CENTRAL GREEN CONDOMINIUM,03,3.24,3.72,4.10
2007Q3,EMERALD PARK,03,3.24,3.52,3.63
2007Q3,QUEENS,03,3.91,4.16,4.48
2007Q3,RIVER PLACE,03,4.62,4.97,5.47
2007Q3,TANGLIN VIEW,03,4.37,4.55,5.12
2007Q3,THE ANCHORAGE,03,2.88,3.07,3.31
2007Q3,TIONG BAHRU ESTATE,03,1.61,1.96,2.75
