Reference Quarter,Project Name,Postal District,25th Percentile ($ PSF per month),Median ($ PSF per month),75th Percentile ($ PSF per month)
2007Q2,CENTRAL GREEN CONDOMINIUM,03,2.85,3.32,3.77
2007Q2,EMERALD PARK,03,2.97,3.19,3.32
2007Q2,PEARL BANK APARTMENT,03,1.44,1.80,2.58
2007Q2,QUEENS,03,3.44,3.77,3.94
2007Q2,RIVER PLACE,03,4.16,4.34,4.65
2007Q2,TANGLIN VIEW,03,3.65,4.07,4.51
2007Q2,THE ANCHORAGE,03,2.46,2.66,2.90
2007Q2,TIONG BAHRU ESTATE,03,1.46,1.62,1.98
