Reference Quarter,Project Name,Postal District,25th Percentile ($ PSF per month),Median ($ PSF per month),75th Percentile ($ PSF per month)
2007Q4,CENTRAL GREEN CONDOMINIUM,03,3.48,3.72,4.19
2007Q4,EMERALD PARK,03,3.52,3.73,3.90
2007Q4,QUEENS,03,4.21,4.56,4.78
2007Q4,RIVER PLACE,03,4.84,5.35,5.73
2007Q4,TANGLIN VIEW,03,4.55,4.98,5.40
2007Q4,THE ANCHORAGE,03,2.99,3.25,3.65
2007Q4,TIONG BAHRU ESTATE,03,1.89,2.27,2.70
