Reference Quarter,Project Name,Postal District,25th Percentile ($ PSF per month),Median ($ PSF per month),75th Percentile ($ PSF per month)
2007Q1,CENTRAL GREEN CONDOMINIUM,03,2.24,2.59,3.02
2007Q1,EMERALD PARK,03,2.61,2.68,3.25
2007Q1,QUEENS,03,3.07,3.42,3.68
2007Q1,RIVER PLACE,03,3.50,3.97,4.22
2007Q1,TANGLIN VIEW,03,3.17,3.42,3.93
2007Q1,THE ANCHORAGE,03,2.06,2.30,2.52
2007Q1,TIONG BAHRU ESTATE,03,1.32,1.61,1.94
